X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-122.373419,47.5485439990001,134264,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,BI,SD,INAPCP,4273620000,2005/08/12 00:00:00+00,2006/05/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,1,1011,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,5966 32nd Ave SW,,Seattle,WA,98126,2918,,98126,66,2,98126291866,S,,,,3,,,A,,70% Overall probable correctness,47.548544,-122.373419,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107021,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083BI1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.367038,47.5186179990001,135139,WA001,Seattle Housing Authority,WA001000096,West Seattle Affordable Housing LLLP,Roxhill Court 9420,81020,WU,INAPCP,,1980/01/01 00:00:00+00,2004/06/14 00:00:00+00,4,3,3,0,4,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011402,3,3011,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,9420 27th Ave SW,,Seattle,WA,98126,3965,,98126,99,3,98126396599,H,,,,1,,,A,,90% Overall probable correctness,47.518618,-122.367038,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011402,530330114023,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000096810201,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.38395,47.644198999,135143,WA001,Seattle Housing Authority,WA001000056,Scattered Site,S43-11396,G43840,SD,INAPCP,1323620000,1982/01/01 00:00:00+00,1984/09/30 00:00:00+00,2,2,1,1,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,005802,1,1014,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,2649 Thorndyke Ave W,,Seattle,WA,98199,2932,,98199,49,5,98199293249,S,,,,1,,,A,,90% Overall probable correctness,47.644199,-122.38395,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033005802,530330058021,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000056G438401,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.347501,47.514355999,135145,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,10H,10H,WU,INAPCP,5373720000,2007/06/22 00:00:00+00,2006/07/31 00:00:00+00,4,0,0,0,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2027,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9932 10th Ave SW,,Seattle,WA,98106,3111,,98106,99,2,98106311199,H,,,,3,,,A,,70% Overall probable correctness,47.514356,-122.347501,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034010H1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.347499,47.5142949990001,135146,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,10K,10K,WU,INAPCP,8373720000,2007/06/22 00:00:00+00,2006/07/31 00:00:00+00,4,0,0,0,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2027,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9940 10th Ave SW,,Seattle,WA,98106,3107,,98106,99,7,98106310799,H,,,,3,,,A,,70% Overall probable correctness,47.514295,-122.347499,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034010K1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.693682,47.6470689990001,135561,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,GOLDEN TIDES I,D,RW,INAPCP,4386620000,1975/04/30 00:00:00+00,1975/04/30 00:00:00+00,5,5,5,0,5,100,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091201,1,1023,N,N,Kitsap,035,90288,Bremerton,64365,Silverdale CDP (part),U1,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,1425,Y,,9265 Bay Shore Dr NW Apt 11,,Silverdale,WA,98383,9165,,98383,11,6,98383916511,H,11,Apt,,2,,,,,80% Overall probable correctness,47.647069,-122.693682,S,,R,U,** Street-Level Rooftop **,53035,5364365,53035091201,530350912011,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA036202020D1,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.285889,47.6654159990001,135817,WA001,Seattle Housing Authority,WA001000054,SCATTERED SITES,S42-13237,G42831,SD,DDAPRD,3023620000,1963/01/01 00:00:00+00,1983/11/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,004200,3,3003,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,5018 39th Ave NE,,Seattle,WA,98105,3036,,98105,18,6,98105303618,S,,,,1,,,A,,90% Overall probable correctness,47.665416,-122.285889,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033004200,530330042003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000054G428311,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.199333,47.4191069990001,135969,WA002,HA OF  KING COUNTY,WA002000403,CASCADE APARTMENTS,,24,RW,INAPCP,7344620000,1969/01/01 00:00:00+00,1978/07/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,029305,2,2000,N,Y,King,033,92928,Seattle,19515,East Hill-Meridian CDP (part),U2,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,,D,,20402 106th Ave SE,,Kent,WA,98031,1761,,98031,99,6,98031176199,H,,,,2,,,N,,80% Overall probable correctness,47.419107,-122.199333,S,,R,U,** Street-Level Rooftop **,53033,5319515,53033029305,530330293052,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000403241,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.345349,47.5144769990001,135983,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,10C,10C,WU,INAPCP,0373720000,2007/06/22 00:00:00+00,2006/07/31 00:00:00+00,4,1,1,0,4,25,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2030,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,937 SW 99th St,,Seattle,WA,98106,3193,,98106,99,2,98106319399,H,,,,3,,,A,,70% Overall probable correctness,47.514477,-122.345349,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034010C1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.369308,47.5472529990001,136122,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,FI,SD,INAPCP,7773620000,2006/04/20 00:00:00+00,2006/05/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2007,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6311 High Point Dr SW,,Seattle,WA,98126,3121,,98126,11,5,98126312111,S,,,,3,,,A,,70% Overall probable correctness,47.547253,-122.369308,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083FI2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.372333,47.5481189990001,136144,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,BS,RW,INAPCP,2373620000,2005/08/12 00:00:00+00,2006/05/31 00:00:00+00,4,1,1,0,4,25,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,1,1011,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,3104 SW Raymond St,,Seattle,WA,98126,2950,,98126,04,4,98126295004,S,,,,3,,,A,,70% Overall probable correctness,47.548119,-122.372333,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107021,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083BS3,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.295709,47.564654999,136145,WA001,Seattle Housing Authority,WA001000090,Rainier Vista Phase III,,UD,RW,INAPCP,2249030000,2012/04/30 00:00:00+00,2012/04/30 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010100,3,3006,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,3000 S Nevada St,,Seattle,WA,98108,3109,,98108,00,1,98108310900,S,,,,3,,,A,,70% Overall probable correctness,47.564655,-122.295709,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010100,530330101003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000090UD1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.280854,47.5329609990001,136331,WA001,Seattle Housing Authority,WA001000079,NEW HOLLY PHASE III,,SD,RW,INAPCP,0263620000,2005/03/31 00:00:00+00,2005/03/31 00:00:00+00,4,3,3,0,4,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011001,3,3029,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,9999,,42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,7703 Mlk Jr Way S,,Seattle,WA,98118,4015,,98118,03,0,98118401503,S,,,,3,,,A,,70% Overall probable correctness,47.532961,-122.280854,9,S,4,U,**  Centroid Lat/Long   **,53033,5363000,53033011001,530330110013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000079SD2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.31258,47.6120309990001,136332,WA001,Seattle Housing Authority,WA001000051,SCATTERED SITES,S43-21005,I43008,WU,INAPCP,2213620000,1982/01/01 00:00:00+00,1981/10/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,007900,3,3002,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,1120 15th Ave,,Seattle,WA,98122,4512,,98122,99,8,98122451299,H,,,,1,,,A,,90% Overall probable correctness,47.612031,-122.31258,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033007900,530330079003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000051I430081,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.222249,47.315121999,136393,WA002,HA OF  KING COUNTY,WA002000467,Northwood Square Apartments,,4,RW,INAPCP,0518130000,2013/12/02 00:00:00+00,2019/07/31 00:00:00+00,6,6,5,1,6,83.33000183,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,030504,1,1005,N,Y,King,033,91140,Federal Way-Auburn,03180,Auburn city (part),C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5308,0054,D,,513 8th St NE,,Auburn,WA,98002,4367,,98002,99,3,98002436799,H,1SUD,,,2,,,N,,80% Overall probable correctness,47.315122,-122.222249,S,,R,U,** Street-Level Rooftop **,53033,5303180,53033030504,530330305041,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200046741,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.348333,47.6558649990001,136468,WA001,Seattle Housing Authority,WA001000052,SCATTERED SITES,S42-12103,G42798,WU,DDAPRD,8803620000,1976/01/01 00:00:00+00,1981/10/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,004900,2,2004,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,4038 Linden Ave N,,Seattle,WA,98103,7841,,98103,99,1,98103784199,H,,,,1,,,A,,90% Overall probable correctness,47.655865,-122.348333,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033004900,530330049002,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000052G427983,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.668468,47.6256539990001,136529,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,FAIRVIEW,5123,SF,INAPCP,2886620000,1980/07/31 00:00:00+00,1980/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091500,2,2001,N,N,Kitsap,035,90288,Bremerton,99999,Remainder of Bremerton CCD,99,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,,S,,6865 Fairside Pl NW,,Bremerton,WA,98311,8934,,98311,65,3,98311893465,S,,,,1,,,A,,90% Overall probable correctness,47.625654,-122.668468,S,,R,U,** Street-Level Rooftop **,53035,5399999,53035091500,530350915002,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA03620202051231,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.339525,47.5174509990001,136599,WA001,Seattle Housing Authority,WA001000057,Scattered Site,Roxbury Townhomes,7700B,RW,INAPCP,3753620000,1988/01/01 00:00:00+00,2003/03/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,1,1002,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,250 SW Roxbury St,,Seattle,WA,98106,3136,,98106,99,5,98106313699,H,,,,1,,,A,,90% Overall probable correctness,47.517451,-122.339525,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033026500,530330265001,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA0010000577700BB1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.294531,47.5434059990001,136724,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,KK,SD,INAPCP,8253620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2033,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,6532 Shaffer Ave S,,Seattle,WA,98108,3746,,98108,32,9,98108374632,S,,,,3,,,A,,70% Overall probable correctness,47.543406,-122.294531,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073KK1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.367523,47.5186659990001,136821,WA001,Seattle Housing Authority,WA001000075,ROXBURY REPLACEMENT UNITS,Westwood Court Cooperative,F23022,RW,INAPCP,0553620000,2001/01/24 00:00:00+00,2001/04/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011402,3,3003,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,9409 27th Ave SW,,Seattle,WA,98126,3994,,98126,99,1,98126399499,H,,,,1,,,A,,90% Overall probable correctness,47.518666,-122.367523,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011402,530330114023,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000075F230221,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
